Count,date,avgTmax,avgTmin,totPrecip
2.0,2017-04-02,55.94117647058823,49.955808617319626,0.3085210577864838
0.0,2017-04-09,55.94117647058823,36.38438004589106,0.3085210577864838
0.0,2017-04-16,61.09243697478991,50.42857142857143,0.3085210577864838
0.0,2017-04-23,64.10084033613445,21.098665760176768,0.22037218413320275
2.0,2017-04-30,73.10924369747899,23.549332880088382,0.2644466209598433
2.0,2017-05-07,55.94117647058823,56.24152290303391,0.3085210577864838
4.0,2017-05-14,61.66386554621848,44.48304580606782,0.3085210577864838
1.0,2017-05-21,55.94117647058823,55.21942721169372,0.3085210577864838
1.0,2017-05-28,55.94117647058823,38.84533016061868,0.3085210577864838
1.0,2017-06-04,55.94117647058823,38.84533016061868,0.3085210577864838
0.0,2017-06-11,55.94117647058823,50.03237868615621,0.3085210577864838
0.0,2017-06-18,55.94117647058823,38.84533016061868,0.3085210577864838
1.0,2017-06-25,55.94117647058823,38.84533016061868,0.3085210577864838
1.0,2017-07-02,55.94117647058823,38.84533016061868,0.3085210577864838
1.0,2017-07-09,55.94117647058823,38.84533016061868,0.3085210577864838
0.0,2017-07-16,55.94117647058823,38.84533016061868,0.3085210577864838
0.0,2017-07-23,55.94117647058823,38.84533016061868,0.3085210577864838
1.0,2017-07-30,55.94117647058823,38.84533016061868,0.3085210577864838
10.0,2017-08-06,48.09243697478991,38.84533016061868,0.2644466209598433
4.0,2017-08-20,55.94117647058823,38.84533016061868,0.3085210577864838
4.0,2017-08-27,55.94117647058823,38.84533016061868,0.3085210577864838
6.0,2017-09-03,55.94117647058823,43.2959972805303,0.3085210577864838
6.0,2017-09-10,55.94117647058823,38.84533016061868,0.3085210577864838
3.0,2017-09-17,55.94117647058823,51.790855783122296,0.3085210577864838
4.0,2017-09-24,55.94117647058823,57.21942721169372,0.3085210577864838
1.0,2017-10-01,55.94117647058823,42.010282994816016,0.3085210577864838
1.0,2017-10-08,55.94117647058823,53.38438004589106,0.3085210577864838
14.0,2017-10-15,55.94117647058823,38.84533016061868,0.3085210577864838
10.0,2017-10-22,55.94117647058823,52.62590294892497,0.3085210577864838
4.0,2017-10-29,61.66386554621848,45.50514149740801,0.3085210577864838
10.0,2017-11-05,62.09243697478991,35.0,1.2644466209598435
6.0,2017-11-12,68.42857142857143,25.571428571428573,0.2644466209598433
0.0,2017-11-19,62.142857142857146,24.505141497408008,1.1322233104799215
5.0,2017-11-26,56.831932773109244,41.549332880088386,0.2644466209598433
9.0,2017-12-03,31.84873949579832,27.054474377496394,0.13222331047992164
4.0,2017-12-10,46.563025210084035,31.460950114727634,0.0881488736532811
19.0,2017-12-17,39.42857142857143,20.21942721169372,1.1322233104799215
25.0,2017-12-24,63.0,45.97790430865981,0.2644466209598433
73.0,2017-12-31,46.12605042016806,27.812951474462484,0.22037218413320275
148.0,2018-01-07,63.983193277310924,42.142857142857146,0.2644466209598433
162.0,2018-01-14,57.142857142857146,30.120761451516955,0.13222331047992164
104.0,2018-01-21,47.0,6.977904308659811,0.3085210577864838
78.0,2018-01-28,73.42857142857143,35.83504716580267,1.2203721841332027
68.0,2018-02-04,44.714285714285715,36.91161723463925,1.2644466209598433
49.0,2018-02-11,25.983193277310924,38.84533016061868,1.1762977473065623
38.0,2018-02-18,39.714285714285715,38.84533016061868,0.13222331047992164
30.0,2018-02-25,34.27731092436975,38.84533016061868,0.0
11.0,2018-03-04,52.24369747899159,33.43885442338744,0.13222331047992164
20.0,2018-03-11,62.39495798319327,35.42857142857143,1.220372184133203
15.0,2018-03-18,58.8235294117647,40.24152290303391,0.1762977473065622
13.0,2018-03-25,50.69747899159664,27.483045806067818,0.04407443682664055
10.0,2018-04-01,74.26050420168066,24.857142857142858,0.22037218413320275
19.0,2018-04-08,59.94957983193277,37.549332880088386,0.1762977473065622
4.0,2018-04-15,55.94117647058823,54.81295147446248,0.0881488736532811
6.0,2018-04-22,55.94117647058823,38.84533016061868,0.04407443682664055
2.0,2018-04-29,55.94117647058823,57.120761451516955,0.13222331047992164
1.0,2018-05-06,55.94117647058823,40.790855783122296,0.04407443682664055
4.0,2018-05-13,55.94117647058823,38.84533016061868,0.0881488736532811
0.0,2018-05-20,55.94117647058823,46.03237868615621,0.13222331047992164
2.0,2018-10-07,55.94117647058823,57.549332880088386,0.13222331047992164
0.0,2018-10-14,55.94117647058823,44.010282994816016,0.0
1.0,2018-10-21,55.94117647058823,41.2959972805303,0.0
5.0,2018-10-28,60.53781512605042,41.549332880088386,0.13222331047992164
5.0,2018-11-04,72.56302521008404,20.428571428571427,0.1762977473065622
3.0,2018-11-11,55.94117647058823,57.38438004589106,0.1762977473065622
2.0,2018-11-18,70.26890756302521,23.69219002294553,0.04407443682664055
6.0,2018-11-25,49.857142857142854,23.362284354550862,0.22037218413320275
8.0,2018-12-02,65.27731092436974,42.142857142857146,0.22037218413320275
6.0,2018-12-09,71.40336134453781,36.40647573723124,0.2644466209598433
5.0,2018-12-16,41.69747899159664,34.010282994816016,0.13222331047992164
20.0,2018-12-23,60.6890756302521,43.42857142857143,0.3085210577864838
35.0,2018-12-30,40.403361344537814,35.2959972805303,0.04407443682664055
84.0,2019-01-06,44.142857142857146,29.219427211693723,0.13222331047992164
105.0,2019-01-13,45.857142857142854,26.384380045891053,1.220372184133203
149.0,2019-01-20,39.134453781512605,27.34018866321068,0.13222331047992164
129.0,2019-01-27,45.680672268907564,27.746664400441915,0.1762977473065622
109.0,2019-02-03,25.56302521008403,28.175235829013342,0.22037218413320275
71.0,2019-02-10,60.285714285714285,28.505141497408005,1.1762977473065623
47.0,2019-02-17,53.680672268907564,24.21942721169372,0.0
82.0,2019-02-24,60.66386554621848,31.263618594374098,0.04407443682664055
7.0,2019-10-06,55.94117647058823,47.50514149740801,0.3085210577864838
1.0,2019-10-13,55.94117647058823,58.07657006883658,1.1322233104799215
1.0,2019-10-20,55.94117647058823,38.84533016061868,0.2644466209598433
1.0,2019-10-27,55.94117647058823,49.197331520353536,0.04407443682664055
1.0,2019-11-03,73.26050420168066,31.527237188748195,0.13222331047992164
6.0,2019-11-10,64.5546218487395,38.97790430865981,0.1762977473065622
5.0,2019-11-17,45.0,11.835047165802669,1.1762977473065621
3.0,2019-11-24,63.142857142857146,20.24152290303391,0.0881488736532811
5.0,2019-12-01,71.0,49.38438004589106,0.2644466209598433
3.0,2019-12-08,57.42857142857143,40.768760091782106,1.0881488736532812
5.0,2019-12-15,54.42857142857143,17.714285714285715,0.3085210577864838
8.0,2019-12-22,71.54621848739495,51.2636185943741,0.22037218413320275
16.0,2019-12-29,60.42857142857143,31.670094331605338,0.22037218413320275
